id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,annual_availability
29175747,Superior 2 bedroom apartment with balcony 24,208199613,Ciutat Vella,el Raval,41.3783997,2.174893383,Entire home/apt,51,32,303
29176221,Superior 2 bedroom apartment with balcony 34,208199613,Ciutat Vella,el Raval,41.38019973,2.172976191,Entire home/apt,62,32,342
29176244,"Well located flat, near subway and Sants Station.",38033017,Sants-Montjuïc,Sants,41.38051576,2.1357813,Private room,25,2,9
29176518,The Central Place Terrace,2819397,Eixample,la Dreta de l'Eixample,41.39103405,2.165154758,Entire home/apt,75,14,141
29176540,Two bedroom apartment with terrace E4,208199613,Ciutat Vella,el Raval,41.37876596,2.173128396,Entire home/apt,55,32,149
29176598,Nice 1BR Apartment in Gracias Neighbourhood,170513081,Gràcia,la Vila de Gràcia,41.39816929,2.158850413,Entire home/apt,65,7,330
29176674,Habitación metro Fontana #3,217435870,Gràcia,la Vila de Gràcia,41.4037703,2.153336571,Private room,30,5,15
29178339,The Central Place Terrasse 2,2819397,Eixample,la Dreta de l'Eixample,41.39022164,2.165800629,Entire home/apt,75,14,141
29178340,Three bedroom Apartment with balcony 14,208199613,Ciutat Vella,el Raval,41.37857219,2.173224574,Entire home/apt,61,32,311
29178425,WONDERFUL BIG FLAT IN BARCELONA CITY CENTER,219861765,Sants-Montjuïc,el Poble Sec,41.37429981,2.168938819,Entire home/apt,70,2,70
29178474,"Cozy, Charming 2 bed in Barcelona's City Center",138877286,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38522948,2.180667028,Entire home/apt,35,31,356
29178845,Three bedroom apartment with balcony 42,208199613,Ciutat Vella,el Raval,41.38020306,2.173267969,Entire home/apt,62,32,129
29179017,Three bedroom apartment with balcony 44,208199613,Ciutat Vella,el Raval,41.37872786,2.172854562,Entire home/apt,83,32,341
29179544,Small sunny appartment in Barcelona city center,7513107,Ciutat Vella,el Raval,41.37696686,2.16988506,Entire home/apt,40,30,360
29179660,Cozy room! Close to Sagrada Familia!,174325128,Sant Martí,el Parc i la Llacuna del Poblenou,41.3991555,2.188188718,Private room,26,1,79
29182495,Double Room in Modern Flat BCN Center,219414386,Eixample,la Nova Esquerra de l'Eixample,41.37813273,2.152088864,Private room,30,1,45
29182599,Confortable Loft,218784005,Sants-Montjuïc,Hostafrancs,41.37424257,2.147867843,Private room,30,31,84
29183424,Balcony room in Eixample... go local!,73652199,Eixample,la Nova Esquerra de l'Eixample,41.38520442,2.143297675,Private room,50,1,90
29184270,Comfortable Apartment at the Heart of Gràcia,64269533,Gràcia,la Vila de Gràcia,41.40234143,2.160547977,Entire home/apt,75,1,288
29186416,come a casa,51680280,Eixample,l'Antiga Esquerra de l'Eixample,41.39074873,2.1538712,Private room,50,1,365
29186602,Preciosas habitaciones al lado de Plaza Espana,219938977,Sants-Montjuïc,Sants - Badal,41.37436487,2.127498774,Private room,23,5,41
29195618,Clean & Nice Room in Very Center,20631484,Eixample,la Dreta de l'Eixample,41.38945617,2.174752539,Private room,45,30,56
29198801,Ático con terraza y vistas en Barcelona centro,2890490,Eixample,l'Antiga Esquerra de l'Eixample,41.38669495,2.158532635,Entire home/apt,75,32,179
29198964,Apartamento centro bcn,211563650,Ciutat Vella,el Raval,41.37816415,2.166562165,Entire home/apt,70,1,324
29199206,Atico 2habitaciones con terraza,64515600,Eixample,la Dreta de l'Eixample,41.39723588,2.176526319,Entire home/apt,58,60,179
29199240,SPACIOUS & COSY single room BALCONY - very central,15384333,Gràcia,la Vila de Gràcia,41.40151603,2.163023821,Private room,36,1,129
29199490,Dormitorio privado en apartamento 3hab tranquilo,64515600,Eixample,la Dreta de l'Eixample,41.39617953,2.176080751,Private room,20,32,135
29199737,"La mejor Ubicación en Barcelona, buena cama y café",13212592,Ciutat Vella,el Raval,41.38112929,2.171917748,Private room,92,2,365
29200771,* MODERN & COSY FLAT IN BEST BORN AREA *,220027269,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3887288,2.181495104,Private room,40,3,94
29204687,Great city view. City center.,176725247,Ciutat Vella,la Barceloneta,41.3798496,2.187366259,Entire home/apt,20,45,114
29206301,Gorgeous house near Parc Guell,104788488,Gràcia,la Salut,41.41149922,2.154830409,Entire home/apt,77,32,268
29206384,Hermosa y comoda habitación,70654466,Eixample,la Nova Esquerra de l'Eixample,41.38573192,2.149967111,Private room,45,1,365
29206770,"City center, near the beach.",176725247,Ciutat Vella,la Barceloneta,41.37775822,2.188338232,Entire home/apt,10,45,113
29206893,Apartamento Modernista con todas las comodidades,4933352,Eixample,Sant Antoni,41.38341531,2.162902896,Entire home/apt,29,31,61
29207214,Habitación con jacuzzi y sauna privado,215650416,Ciutat Vella,el Raval,41.38540305,2.169164191,Private room,75,3,356
29208932,Big room in gothic area comfy*****,152846334,Ciutat Vella,el Barri Gòtic,41.3811179,2.175657441,Private room,90,2,87
29209685,Cozy double room central located,220080913,Sants-Montjuïc,el Poble Sec,41.37393494,2.16214241,Private room,39,2,365
29210135,"Habitaciónes ,economicas.the best room centry city",220050343,Sants-Montjuïc,el Poble Sec,41.37255711,2.164233641,Private room,21,1,156
29210700,ENORME HABITACIÓN EN EL CENTRO DE BARCELONA,219861765,Sants-Montjuïc,el Poble Sec,41.37254631,2.16916251,Private room,40,30,195
29213141,Apartment in Barcelona,220105561,Eixample,la Nova Esquerra de l'Eixample,41.38311354,2.142689814,Entire home/apt,125,2,174
29213553,FLAT OF 120 MTS WITH 2 BEDROOMS  GOTHIC AREA,10314123,Ciutat Vella,el Barri Gòtic,41.38234014,2.17880479,Entire home/apt,65,32,329
29214132,"Cosy & Arty Loft, Central",129622520,Ciutat Vella,el Raval,41.37765671,2.170223804,Entire home/apt,46,31,285
29214268,Cool centric flat Next to the beach,12757460,Ciutat Vella,la Barceloneta,41.379569,2.190986368,Entire home/apt,80,1,69
29216860,Two bedroom apartment near Sant Antoni,220132663,Ciutat Vella,el Raval,41.38242367,2.164660804,Entire home/apt,150,3,52
29222914,Chic Apt Next to Sagrada Familia/3 bedrooms,21472437,Eixample,la Sagrada Família,41.40327026,2.176268091,Entire home/apt,90,31,127
29225078,Sunny room near the beach,28392303,Sant Martí,el Poblenou,41.39411032,2.200059397,Private room,55,1,89
29226234,Big room Gothic/rambla near beach *****,152846334,Ciutat Vella,el Barri Gòtic,41.38200989,2.176764829,Private room,90,1,86
29227363,Heart of Sants apartment,195624524,Sants-Montjuïc,Sants,41.37803212,2.132195881,Entire home/apt,120,3,365
29228910,Loft in Gracia with lovely terrace,338116,Gràcia,la Vila de Gràcia,41.40093479,2.163976955,Entire home/apt,100,4,200
29229324,RENT MY ROOM FOR TRAVEL,220200634,Sants-Montjuïc,el Poble Sec,41.37150944,2.160272435,Private room,20,3,220
29229873,"El apartamento para 4 personas, cerca de Camp Nou",189035353,Les Corts,la Maternitat i Sant Ramon,41.37735912,2.124889166,Entire home/apt,39,1,186
29229941,Room for 1 or 2 in a platform bed,220202952,Gràcia,la Vila de Gràcia,41.40767917,2.157608784,Private room,32,2,56
29230276,"Apartamento lindo para 3personas,cerca de Camp Nou",189035353,Les Corts,la Maternitat i Sant Ramon,41.37745171,2.125187334,Entire home/apt,40,1,187
29230449,VINTAGE DESIGN STYLE OLD TOWN'S FLAT WIFI,220199477,Ciutat Vella,el Raval,41.38261789,2.164417711,Entire home/apt,45,31,82
29231291,Original habitación con cama doble en el centro,187952748,Eixample,la Dreta de l'Eixample,41.38942256,2.170715966,Private room,28,32,191
29231786,Sagrada familia Big private room,34444821,Eixample,la Sagrada Família,41.40491912,2.181418898,Private room,39,1,67
29231807,A Studio in the heart of Barcelona /Gracia,11782503,Gràcia,la Vila de Gràcia,41.40672862,2.155368713,Private room,100,1,7
29232191,Cozy double bedroom for 1 or 2 people (couple),220202952,Gràcia,la Vila de Gràcia,41.40726554,2.158250282,Private room,35,2,57
29232777,Room to Relax,220224725,Ciutat Vella,el Barri Gòtic,41.38025529,2.176931283,Private room,75,31,363
29233240,Nice studio with private bathroom&kitchen!,19829027,Sants-Montjuïc,Sants - Badal,41.37400766,2.13048977,Private room,30,30,102
29233318,"Large luxury room, central, 50mt from the beach",220226242,Ciutat Vella,la Barceloneta,41.37877591,2.187844682,Private room,39,1,44
29233919,"Double room in Barceloneta, central, next to beach",220226242,Ciutat Vella,la Barceloneta,41.37764088,2.187943536,Private room,29,1,44
29234615,Charming room,157501736,Sant Martí,el Besòs i el Maresme,41.41531367,2.212556843,Private room,30,1,360
29235420,Beautiful space in the heart of the city!,7111192,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38877127,2.177742402,Private room,140,2,26
29237129,Ambiente sociable,13354711,Sants-Montjuïc,Sants,41.37150513,2.132756202,Private room,18,5,345
29237181,Lovely room in the heart of Gothic Quarter,217099659,Ciutat Vella,el Barri Gòtic,41.38214914,2.175459202,Private room,25,2,336
29237285,PlazaEspaña nice room,3353596,Sants-Montjuïc,Sants,41.37448083,2.139229502,Private room,25,3,364
29242460,Habitación privada individual en hospitalet,101335809,Sants-Montjuïc,la Bordeta,41.36664142,2.132206192,Private room,30,1,85
29246903,LOVELY ROOM WITH BALCONY IN A DESIGN FLAT,214060392,Gràcia,la Vila de Gràcia,41.40138273,2.153658009,Private room,35,1,28
29247459,Bonita habitacion en zona centrica,184036256,Eixample,el Fort Pienc,41.39918692,2.183827578,Private room,22,60,89
29249120,Limpio y Ordenado,194222119,Nou Barris,la Prosperitat,41.44623143,2.185350398,Private room,20,1,8
29249833,The Central Place V,2819397,Eixample,la Dreta de l'Eixample,41.38974895,2.164263623,Entire home/apt,95,14,140
29250749,Private Room in Renovated Library w/ Swimming Pool,97816069,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42036515,2.116550441,Private room,150,3,110
29251355,o11pd GREAT 2 BEDROOM APARTMENT CLOSE TO RAMBLAS,1447144,Ciutat Vella,el Barri Gòtic,41.38193706,2.179360589,Entire home/apt,90,1,359
29253403,RENOVATED APARTMENT CLOSE TO LICEU THEATER,47171261,Ciutat Vella,el Raval,41.37915879,2.170698827,Entire home/apt,48,32,350
29253489,YELLOW FLAT,211469997,Ciutat Vella,el Raval,41.37990254,2.169598037,Private room,85,7,39
29253747,RENOVATED APARTMENT CLOSE TO LICEU THEATER (5º2º),47171261,Ciutat Vella,el Raval,41.37855021,2.17229752,Entire home/apt,48,32,270
29254091,RENOVATED APARTMENT CLOSE TO LICEU THEATER (4º2º),47171261,Ciutat Vella,el Raval,41.37813086,2.17243749,Entire home/apt,48,32,38
29254311,Room in Barcelona (Nou Barris),217786686,Nou Barris,Porta,41.43570732,2.173361413,Private room,15,1,350
29254541,RENOVATED APARTMENT CLOSE TO LICEU TEATHER,47171261,Ciutat Vella,el Raval,41.37757388,2.171427993,Entire home/apt,48,32,342
29254675,RENOVATED APARTMENT CLOSE TO LICEU THEATER (1º2º),47171261,Ciutat Vella,el Raval,41.378207,2.172451734,Entire home/apt,39,32,221
29255734,Centro - GOTICO ***** apartment,218294787,Ciutat Vella,el Barri Gòtic,41.38760597,2.172322718,Entire home/apt,78,1,83
29256090,La Rambla Amazing Private Room+Private Bathroom,8764385,Ciutat Vella,el Raval,41.37839585,2.175330828,Private room,40,3,50
29256804,Apartamento cerca de la Sagrada Familia,145488772,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40735993,2.167119325,Entire home/apt,135,3,75
29256819,Maura's Room,220420692,Ciutat Vella,el Raval,41.37973375,2.16410834,Private room,21,1,29
29257241,Beautiful flat in the old city,184373428,Ciutat Vella,el Raval,41.37628412,2.167460185,Entire home/apt,50,31,340
29258122,bright double room!,220429365,Nou Barris,Ciutat Meridiana,41.4612758,2.176098719,Private room,26,1,264
29266815,Room for 2 people in center BCN.,219413741,Eixample,el Fort Pienc,41.3964993,2.178559865,Private room,39,1,137
29266848,Spacious and bright  room with private bathroom,79789902,Eixample,la Nova Esquerra de l'Eixample,41.38891557,2.143326591,Private room,60,2,347
29268414,"Cozy bedroom+private bathroom ensuite, Wifi FREE",11503634,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38767302,2.175250105,Private room,75,30,89
29268583,welcome to our home,220503966,Sants-Montjuïc,la Font de la Guatlla,41.37281275,2.147191159,Private room,22,1,349
29269363,PERFECT FOR 2 FRIENDS! NICE ROOM IN A STYLISH FLAT,214060392,Gràcia,la Vila de Gràcia,41.39905634,2.156963628,Private room,35,1,27
29270696,Atico/Terraza/4p/Contrato larga duración+Fianza.,220518103,Nou Barris,Vilapicina i la Torre Llobeta,41.42803341,2.179697858,Entire home/apt,60,31,358
29271095,MODERN CENTER,2320210,Eixample,l'Antiga Esquerra de l'Eixample,41.38370055,2.160437385,Entire home/apt,107,3,357
29271387,Hermosa habitación en el Borne bcn,1760204,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38800524,2.17647674,Private room,28,2,89
29271580,MODERN CENTER B,2320210,Eixample,l'Antiga Esquerra de l'Eixample,41.38421328,2.158945791,Entire home/apt,107,3,346
29271845,Cozy room w double-bed in super central location,67316176,Eixample,Sant Antoni,41.3776879,2.161271183,Private room,20,30,89
29272775,Tiny Room in the Center Bcn.,220535740,Eixample,Sant Antoni,41.37600515,2.162668931,Private room,26,4,82
29273002,PARK GUELL MODERN,2320210,Gràcia,el Coll,41.4193141,2.149088886,Entire home/apt,107,3,361
29273530,PARK GUELL LARGE FLAT,2320210,Gràcia,el Coll,41.42003744,2.148979841,Entire home/apt,122,3,365
29273669,Cozy white studio in the heart of BCN,19485674,Eixample,l'Antiga Esquerra de l'Eixample,41.39007605,2.159480937,Entire home/apt,50,6,13
29274178,COZY CENTRIC PRIVATE BEDROOM NEXT ARCO DE TRIUNFO,220535275,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38929334,2.179317148,Private room,35,2,53
29274781,Rucola appartment,220551120,Sants-Montjuïc,Hostafrancs,41.37543698,2.143519216,Private room,16,1,130
29274945,Sunny and cozy Apartment Sagrada Familia,220552531,Eixample,la Dreta de l'Eixample,41.39618929,2.174052551,Entire home/apt,99,3,152
29277289,Cómoda habitación en inmejorable ubicación,6011393,Sant Martí,el Poblenou,41.39841315,2.206421374,Private room,50,1,49
29278580,Chilled Born Barcelona Loft,48681984,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38706282,2.180718366,Entire home/apt,100,1,177
29278794,Private Apartment in the Center Bcn.,220583632,Ciutat Vella,el Raval,41.38565515,2.167777284,Entire home/apt,43,4,84
29279951,Cerca del Camp Nou pequeña habitación acogedora.,206565281,Sants-Montjuïc,Sants - Badal,41.37290113,2.125426536,Private room,21,2,63
29280035,Cosy Room Sagrada Familia with Small Balcony,220594530,Sant Martí,el Clot,41.4059708,2.184923598,Private room,30,1,14
29280546,Increible velero en el coracion de Barcelona,13501505,Sant Martí,la Vila Olímpica del Poblenou,41.38844401,2.198311304,Private room,50,2,89
29280713,COMFORTABLE MODERN BIG APARTMENT VERY CENTRAL,220599762,Ciutat Vella,el Raval,41.37907843,2.172868115,Entire home/apt,180,3,89
29281179,Private Big Double Room,220604519,Sants-Montjuïc,el Poble Sec,41.37249876,2.163851715,Private room,40,2,81
29281264,Spacious double room w/balcony in El Born,191913908,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38306314,2.18194793,Private room,23,2,349
29281276,Habitacion confortable cerca de camp nou,101363982,Les Corts,la Maternitat i Sant Ramon,41.37673534,2.120620571,Private room,26,30,90
29282011,Cozy Apartment,78790432,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40852427,2.138158792,Private room,49,2,364
29282418,Apartment in the centre of Barcelona,13124940,Ciutat Vella,el Barri Gòtic,41.38394742,2.175228875,Entire home/apt,70,30,365
29292717,2 Rooms in an Oasis overlooking La Bouqeria,50431451,Ciutat Vella,el Raval,41.3809423,2.172712605,Private room,100,2,10
29293652,Habitacion en Sant antoni,23653030,Ciutat Vella,el Raval,41.37729373,2.1655576,Private room,20,32,342
29294536,"SAGRADA, ELEVATOR, BALCON",161454529,Eixample,la Dreta de l'Eixample,41.39594622,2.163406699,Entire home/apt,85,1,344
29294782,"BORN , MODERN, ELEVATOR",161454529,Ciutat Vella,el Barri Gòtic,41.38309969,2.178593319,Entire home/apt,100,1,337
29295028,"RAMBLA, CENTRO, WI FI",161454529,Ciutat Vella,el Raval,41.37986135,2.172538276,Entire home/apt,85,1,157
29295918,Apartamento en el centro ciudad.,25998204,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38632399,2.180148439,Entire home/apt,90,3,222
29296074,Villa borderline,220692782,Horta-Guinardó,el Baix Guinardó,41.41002221,2.171104995,Private room,45,1,180
29296158,"BORN, COMFORT, WI FI",177362220,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361348,2.182199433,Entire home/apt,95,1,336
29296259,"GÓTICO, RAMBLA, PORT, WI Fi",177362220,Ciutat Vella,el Barri Gòtic,41.3811664,2.174678565,Entire home/apt,100,1,339
29296610,Catalan style apartment  in Eixample   1 1,217210393,Eixample,l'Antiga Esquerra de l'Eixample,41.38543431,2.158070219,Entire home/apt,52,32,319
29296655,Habitación individual 1,70220020,Sant Martí,el Clot,41.40865126,2.191146172,Private room,25,1,341
29296805,Única habitación con dos ambientes y cama doble!,36607755,Eixample,la Dreta de l'Eixample,41.3892125,2.172511778,Private room,28,32,191
29296842,PRIVATE ROOM NEAR CAMP NOU 2,220696121,Les Corts,la Maternitat i Sant Ramon,41.37607295,2.115448294,Private room,17,15,358
29297016,Jey,101372167,Les Corts,la Maternitat i Sant Ramon,41.37728047,2.12232831,Private room,30,30,349
29297845,"PLACA CATALUNYA, RAMBLA, ELEVATOR",177362220,Ciutat Vella,el Barri Gòtic,41.38379024,2.172684479,Entire home/apt,95,1,5
29299930,DUPLEX PENTHOUSE WITH TERRACE AT CITY CENTER,2565810,Ciutat Vella,el Raval,41.37803399,2.167099327,Entire home/apt,62,32,364
29300189,Cómoda habitación en el centro de BCN con balcón!,36607755,Eixample,la Dreta de l'Eixample,41.38862664,2.171189721,Private room,28,32,311
29300700,COSY MODERN APARTMENT 10 MIN WALKIN PLAZA CATALUÑA,4289463,Eixample,Sant Antoni,41.37791058,2.160232356,Entire home/apt,79,3,333
29300963,Bcn Terrace and rooms,220723661,Sants-Montjuïc,Hostafrancs,41.37427511,2.143652691,Shared room,55,2,151
29301819,CENTRAL MODERN APARTMENT 10 MIN WALKIN PL CATALUÑA,4289463,Eixample,Sant Antoni,41.378299,2.161406854,Entire home/apt,79,3,326
29302382,"Typical ""Ensanche"" building with three bedrooms",138009034,Gràcia,la Vila de Gràcia,41.40093367,2.152716793,Entire home/apt,70,32,322
29302464,EXCELLENT ROOM !!! VERY GOOD LOCATION!!!,220734745,Ciutat Vella,el Raval,41.38036648,2.166699486,Private room,35,1,160
29303365,Habitación doble con buen ambiente y luz.,96466175,Sants-Montjuïc,el Poble Sec,41.37186529,2.156682085,Private room,22,2,10
29303432,Nice place,220741259,Sant Andreu,el Bon Pastor,41.44066656,2.211099311,Entire home/apt,41,2,180
29305129,The Central Place VI,2819397,Eixample,la Dreta de l'Eixample,41.3898843,2.165820019,Entire home/apt,95,14,133
29305267,EXCELLENT ROOM !!! VERY GOOD LOCATION !!!,220756955,Ciutat Vella,el Raval,41.37882092,2.169340895,Entire home/apt,70,1,220
29305612,The Central Place VII,2819397,Eixample,la Dreta de l'Eixample,41.38957477,2.165951167,Entire home/apt,80,14,140
29305971,Novedad en una de las mejores zonas de la Ciudad,10845754,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40590695,2.138136161,Private room,20,3,354
29307426,Homelike apartments in the heart of Barcelona,189323340,Ciutat Vella,el Raval,41.37848276,2.173560119,Entire home/apt,75,2,226
29308178,Acogedor apartamento cerca de la Sagrada  Família,220784060,Eixample,la Sagrada Família,41.40496888,2.17965605,Private room,30,30,60
29308375,《 XXXL LUXURY & SUPER CENTRAL  BARCELONA 》,216418903,Ciutat Vella,el Raval,41.38481039,2.169536792,Entire home/apt,58,2,89
29308771,Comfortable room in barcelona center,220790455,Ciutat Vella,el Raval,41.37815602,2.173432937,Private room,35,1,90
29308955,RAMBLAS SUPER CENTRAL XXL APARTAMENT,216418903,Ciutat Vella,el Raval,41.38393813,2.170462474,Private room,21,1,75
29309442,Cute flat near the Port and Ramblas.,220795973,Sants-Montjuïc,el Poble Sec,41.37368087,2.165836221,Entire home/apt,150,3,166
29309926,Entire Full apartment in Born,220801124,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38456905,2.179782881,Entire home/apt,90,1,78
29310432,Cosy flat in the best barcelona central area,13713723,Sant Martí,el Parc i la Llacuna del Poblenou,41.39312501,2.184763852,Entire home/apt,80,2,352
29311420,Private Bedroom in Heart of El Born,18217345,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38367757,2.180681477,Private room,24,31,45
29312481,Barcelona a tu mano,220824122,Sant Andreu,Navas,41.41949868,2.185508525,Private room,20,32,309
29312540,Double Room with Private Bathroom Sagrada Familia!,205260832,Eixample,la Sagrada Família,41.40448203,2.178655778,Private room,30,3,179
29322459,JUST RENOVATED FLAT HISTORIC BUILDING GOTIC AREA,220894854,Ciutat Vella,el Barri Gòtic,41.37983007,2.177214797,Entire home/apt,50,31,93
29322604,Habitación a chica estudiante formal y responsable,220895160,Sant Martí,Provençals del Poblenou,41.4168129,2.207951233,Entire home/apt,25,30,87
29322649,XL Loft in Poblenou with Great terrace & view,1447164,Sant Martí,el Parc i la Llacuna del Poblenou,41.39490765,2.19020622,Entire home/apt,80,30,123
29324754,BCN Architects Home,15380738,Ciutat Vella,el Raval,41.37828854,2.171583681,Entire home/apt,70,31,278
29324763,Full Apartment near Ramblas w/ GREAT PRICE,220908327,Ciutat Vella,el Raval,41.3786343,2.166847655,Private room,99,1,62
29326088,LIGHTFUL & MODERN FLAT OLD TOWN (LIFT + WIFI),220918313,Ciutat Vella,el Raval,41.38329383,2.16555512,Entire home/apt,40,31,81
29326555,Private Room near Rambla,16583473,Ciutat Vella,el Raval,41.38369128,2.171204766,Private room,75,1,55
29327085,MODERN CENTRAL APARTMENT NEXT TO PLAZA ESPAÑA,4289463,Eixample,Sant Antoni,41.37707801,2.158479316,Entire home/apt,79,3,310
29327343,GAGGINA,153903458,Nou Barris,la Prosperitat,41.44418342,2.184560755,Private room,16,31,364
29327948,COSY CENTRAL APARTMENT NEXT SANTS RAILWAY STATION,4289463,Eixample,la Nova Esquerra de l'Eixample,41.38542299,2.144864201,Entire home/apt,79,3,347
29328114,Atico Terrace Raval Sant Antoni - Wifi,3901019,Ciutat Vella,el Raval,41.3781909,2.164373556,Entire home/apt,40,50,134
29328715,Preciosa suite en el Born,192803634,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38210998,2.181607842,Private room,120,1,332
29329942,"Special room 1, Barcelona plaza Spain",219036462,Sants-Montjuïc,Hostafrancs,41.37187953,2.143977719,Private room,30,2,64
29331099,Cosy Room at Heart of Barcelona,217295252,Ciutat Vella,el Barri Gòtic,41.38632914,2.17294214,Private room,25,2,76
29334202,Big bedroom near Las Ramblas/Boqueria/Liceu,220987106,Ciutat Vella,el Raval,41.38108536,2.170646403,Private room,28,1,87
29334369,《 SUPER HOST  XXL LUXURY APARTAMENT》,216418903,Ciutat Vella,el Raval,41.38194446,2.171605407,Private room,21,1,72
29335892,Charming & bright apartment Eixample - Min 32 day,30622995,Eixample,la Dreta de l'Eixample,41.39540738,2.164950175,Entire home/apt,100,32,154
29336270,Triple Bedroom walk to Ramblas,220987106,Ciutat Vella,el Raval,41.38105765,2.169241347,Private room,20,1,87
29336480,Small Bedroom close to Las Ramblas,220987106,Ciutat Vella,el Raval,41.3797043,2.169228707,Private room,23,1,87
29338371,Comfortable Room in Born I.,221024142,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458793,2.180120595,Private room,25,2,358
29338633,Cozy house with terrace in historical neighborhood,15122814,Sant Andreu,Sant Andreu,41.43422421,2.189349713,Private room,50,2,167
29338982,Comfortable Central room in the heart of Born II.,221024142,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38525466,2.179912021,Private room,45,2,345
29343697,Room plaza España,170236889,Sants-Montjuïc,la Bordeta,41.37299797,2.140625172,Private room,36,1,365
29345936,PRIVATE ROOM NEAR CAMP NOU 1,220696121,Les Corts,la Maternitat i Sant Ramon,41.37606599,2.114188502,Private room,22,15,359
29346060,Modest and small but enough for a short stay,15647948,Gràcia,la Salut,41.41096444,2.156863054,Entire home/apt,30,1,109
29347985,Habitación,219445254,Sant Martí,Sant Martí de Provençals,41.41990354,2.19942007,Private room,29,1,365
29348840,DUPLEX FOR BIG GROUPS 10 MIN WALKNG RAMBLAS RAVAL,189525869,Ciutat Vella,el Raval,41.37811665,2.167269057,Entire home/apt,89,3,167
29349578,BIG APARTMENT FOR GROUPS NEAR SANTS STATION,189525869,Eixample,la Nova Esquerra de l'Eixample,41.38070626,2.148054706,Entire home/apt,79,3,324
29349769,Habitacion grande y luminosa en Plaza Espana,220985765,Sants-Montjuïc,la Bordeta,41.37004598,2.140600862,Private room,20,30,365
29349831,LOFT PARA TEMPORADAS,155109873,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38886175,2.179003295,Entire home/apt,50,30,180
29351244,Sunny and  centric apartment (W/breakfast),221119243,Ciutat Vella,el Raval,41.37830084,2.165778383,Entire home/apt,85,1,85
29351690,Habitación de 22 metros en el centro de Barcelona,218633632,Ciutat Vella,el Raval,41.37942731,2.164467331,Private room,50,1,24
29352439,Amazing Renovated Sunny Apartment In The Raval !,108147170,Ciutat Vella,el Raval,41.38557975,2.168786861,Entire home/apt,34,32,365
29353628,BORN AREA BRAND NEW INDUSTRIAL DESIGN FLAT,221136615,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38681839,2.176350695,Private room,40,3,62
29353734,Wonderful apartment in Borne,156328975,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38844193,2.179890979,Private room,200,3,259
29353945,Appartement with 2doubles BED in CITY CENTER.,101963907,Sants-Montjuïc,Sants - Badal,41.37209292,2.127223775,Entire home/apt,75,1,351
29354964,Amazing 200m2 Artist loft,16349192,Sant Martí,el Parc i la Llacuna del Poblenou,41.39566607,2.18969184,Entire home/apt,200,1,17
29355024,Enorme habitación con pack de servicios incluido!,187952748,Eixample,la Dreta de l'Eixample,41.39835157,2.162747339,Private room,31,32,146
29355138,Piso con vista en Barcelona!,221149303,Ciutat Vella,el Raval,41.3759501,2.168399898,Entire home/apt,79,1,208
29355809,CENTER big family apt,141894530,Eixample,l'Antiga Esquerra de l'Eixample,41.3886006,2.156248591,Entire home/apt,89,2,73
29356395,Sharming room in the city center,221157110,Eixample,el Fort Pienc,41.40033762,2.180145055,Private room,40,1,364
29356880,"Green Door House - Gracia
Share room",221162278,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40817166,2.14700919,Shared room,25,30,90
29357058,Sharming room in the city center,221157110,Eixample,el Fort Pienc,41.40107293,2.180097602,Private room,45,1,365
29357068,CHARMING DUPLEX AT 5 MINUTES TO LAS RAMBLAS,221165916,Ciutat Vella,el Raval,41.37652417,2.172188976,Entire home/apt,60,2,76
29358758,The Claris Suites I,2819397,Eixample,la Dreta de l'Eixample,41.39500332,2.16512604,Entire home/apt,75,12,140
29358914,MODERN CENTRAL APARTMENT NEXT TO SANTS STATION,4289463,Eixample,la Nova Esquerra de l'Eixample,41.38511792,2.143254084,Entire home/apt,89,3,331
29359083,"CENTER , beach and 15 mins walking Rambla",141894530,Ciutat Vella,la Barceloneta,41.37701445,2.188239782,Entire home/apt,95,3,78
